F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0.0,0.6250176,0.0,0.0,0.0,-100.0,0.45942828,0.7503615,0.06325004,0.084027775,0.04313068,0.13402577,0.3006953,0.37533185,0.3776528,0.47761926,0.5620553,0.7127423,0.7850271,0.6016078,0.6031666,0.66409975,0.8730261,1.1529039,1.0618795,1.1258674,1.1087312,1.1162077,1.0602388,1.1561688,0.7443414,0.9861018,1.0254469,0.87112236,0.814449,0.77576154,0.05031466,0.007356781,166.66667,208.33333,239.58333,447.91666,0.16170205,279.28,3.399546,120197.555,5.549989,39.65553,-0.036411732,0.27835405,0.048173368,20.385809,14.108157,4.41449,-3.3864639,3.3430595,-11.166703,-12.666633,3.3777263,-23.670996,-48.583813,12.635116,-4.938568,10.181156,1.0378181
0.0,0.6202719,0.0,0.0,0.0,-100.0,0.47443166,0.77041775,0.07407911,0.07083333,0.043688815,0.1422248,0.30652723,0.3850907,0.44037548,0.50863224,0.58046246,0.72790176,0.78562945,0.65606546,0.62305564,0.6895557,0.9547272,1.3010672,1.1767601,1.0306622,1.0804443,1.0915829,1.0718923,1.1748773,0.7564509,0.9682879,1.0418458,0.9104101,0.8190122,0.7636327,0.068633236,0.007998097,125.0,166.66667,229.16667,364.58334,0.24156547,236.4882,3.3005922,106758.086,6.3498206,53.504475,-0.05994995,0.23466174,0.054862317,21.580648,16.905998,2.766589,2.109286,6.101151,-10.578968,-13.937083,4.9621243,-21.233047,-46.025166,23.31304,0.37579107,13.079335,-2.5024424
0.0,0.61278534,0.0,0.0,0.0,-100.0,0.65931827,0.84527034,0.10791019,0.058333334,0.05706289,0.16097857,0.31755796,0.4043363,0.529664,0.5788217,0.6003343,0.7375169,0.8023401,0.7862632,0.7075143,0.78752655,1.1121525,1.4598244,1.36332,1.0321746,1.1642305,1.168833,1.1524606,1.2218814,0.85719824,1.0416969,1.132764,1.0282177,0.9169712,0.85538703,0.14582433,0.036918167,114.583336,166.66667,260.41666,552.0833,0.37705815,271.94247,3.7762873,158072.64,5.3232083,42.54205,-0.092487,0.25956175,0.11259785,20.336948,13.68756,6.7355866,3.7520065,8.355579,-8.12175,-10.863376,4.535545,-14.079043,-29.822884,21.173918,5.292146,12.19429,-1.8969506
0.0,0.62147754,0.0,0.0,0.0,-100.0,0.79009175,0.99388075,0.15309028,0.04930556,0.08221074,0.19927333,0.34405616,0.44293842,0.6553568,0.7176139,0.6513693,0.74005,0.85114026,1.0266585,0.8465845,0.9735541,1.3684076,1.600893,1.6219236,1.3297421,1.4460143,1.3484613,1.3294935,1.3086666,1.0785245,1.255992,1.3173763,1.1745018,1.0668081,1.0632937,0.2940425,0.0454077,114.583336,156.25,260.41666,541.6667,0.6217458,255.79674,3.6217515,132483.98,6.434997,62.8325,-0.22726297,0.24765253,0.23429619,20.883516,13.280498,10.826576,4.9998727,4.1253276,-9.077902,-10.737111,-1.4361364,-14.087555,-16.988874,15.508435,2.3531682,11.153611,-5.236404
0.0,0.64295954,0.0,0.0,0.0,-100.0,0.87361807,1.1938645,0.20157589,0.038194444,0.11137565,0.2753459,0.396657,0.49305978,0.795114,0.92675686,0.8205351,0.7618653,0.9065415,1.3220224,1.0247258,1.2088062,1.6643432,1.6968557,1.892474,1.9913403,1.9094712,1.598485,1.5911051,1.4020876,1.3566159,1.5998497,1.5708451,1.2572144,1.1824551,1.2845331,0.35455766,0.04669684,125.0,166.66667,239.58333,500.0,0.8444228,248.93756,3.4009378,112246.0,8.066468,120.1358,-0.48176733,0.24418175,0.51433927,23.335897,12.744968,14.970874,2.592333,4.2553225,-7.872768,-6.2650743,-2.0051289,-7.801392,-10.364677,4.2559686,-2.8516223,0.7998336,-5.765808
0.0,0.66468805,0.0,0.0,0.0,-100.0,0.7668404,1.3361568,0.24698849,0.029861113,0.1442635,0.39408907,0.45936394,0.5369507,0.9114807,1.132195,1.0395533,0.74903876,0.9017187,1.4751638,1.1891363,1.4297781,1.8252611,1.6524316,1.9489932,2.5963962,2.2974358,1.767059,1.8084302,1.4619094,1.5431095,1.8732046,1.7374355,1.2172575,1.2151052,1.4333171,0.35791516,0.01936265,104.166664,125.0,166.66667,208.33333,0.9310654,157.14221,2.6532526,26597.88,11.45959,200.71419,-0.7297875,0.16433096,0.81235915,27.506552,19.536863,18.015644,6.3650336,9.561727,-4.9885225,-13.285003,4.2810607,0.39672342,-4.831593,5.1981487,-6.1606064,1.9506241,-5.8758597
0.0,0.6717035,0.0,0.0,0.0,-100.0,0.69422096,1.3137645,0.27978122,0.022916667,0.18658786,0.5222531,0.49329892,0.56032926,0.93857604,1.2363373,1.1711484,0.71019477,0.8286275,1.3817692,1.2903003,1.5323366,1.7136081,1.4858242,1.7308117,2.5943873,2.2375462,1.668866,1.7798895,1.4135895,1.4889507,1.8731323,1.6712965,1.0951434,1.166515,1.3865553,0.27541408,0.010682076,83.333336,104.166664,125.0,156.25,0.93187094,123.07422,2.399711,12304.922,13.576354,302.613,-0.9956264,0.12876302,1.1785332,30.824104,22.142881,17.11227,9.604201,17.12102,-4.7054935,-11.676297,11.968081,8.152673,-3.5144243,8.14267,-9.516986,3.451169,-0.34833446
0.0,0.65952957,0.0,0.0,0.0,-100.0,0.6429052,1.1876223,0.29704288,0.022222223,0.23447476,0.5934922,0.47144118,0.5522456,0.8642567,1.1920184,1.1613188,0.6475685,0.7156972,1.1274068,1.3716758,1.5832052,1.4495648,1.2860831,1.401591,2.1035323,1.9090009,1.4248515,1.6263946,1.3636669,1.3142768,1.6897607,1.4994568,0.97219104,1.0812724,1.241737,0.21137345,0.009462214,72.916664,93.75,114.583336,135.41667,0.8342073,111.34289,2.268215,12746.864,14.06146,307.4227,-0.93319017,0.11517515,1.1658145,29.588526,23.005415,18.443682,11.953801,23.021357,-5.063025,-15.761327,14.093404,10.815838,-1.3921152,10.676201,-13.5223055,7.2738223,5.992756
0.0,0.6448954,0.0,0.0,0.0,-100.0,0.6106793,1.039094,0.2937212,0.022222223,0.2719542,0.59339815,0.41632238,0.5291305,0.74015516,1.0272168,1.0142871,0.6036543,0.64258915,0.88341314,1.4292904,1.617005,1.1515695,1.1252459,1.155177,1.4864124,1.476425,1.1405541,1.4153248,1.3091689,1.1619841,1.4465965,1.3331395,0.93341845,1.0218247,1.0911876,0.1429738,0.007376012,62.5,93.75,104.166664,125.0,0.88312817,99.7594,2.2210827,10274.627,15.583217,384.31995,-1.0676974,0.102206014,1.225476,29.735565,24.276793,15.268186,13.330218,29.972967,-2.0053875,-10.828219,12.949407,8.251394,-6.4293094,12.409049,-15.542274,9.273484,10.503231
0.0,0.6405799,0.0,0.0,0.0,-100.0,0.6024832,0.96679664,0.26968932,0.025694445,0.27727267,0.53892666,0.35666004,0.48317683,0.61134773,0.8518117,0.891941,0.6233194,0.63831216,0.77981466,1.5068659,1.6754957,0.9678225,1.0248066,1.0594776,1.1835628,1.2432333,1.0026768,1.3166739,1.2863079,1.1431528,1.3365997,1.2834347,1.0001584,1.0190905,1.0347706,0.08257263,0.0075590424,72.916664,93.75,114.583336,125.0,1.0157121,108.36619,2.1969092,20020.51,14.052127,298.35205,-0.7781294,0.110052854,0.88100576,27.316217,23.119867,10.720124,11.6889305,32.980072,4.832414,-10.473198,13.592448,9.324847,-5.5847783,10.981628,-19.00814,11.209275,9.603213
0.0,0.64620286,0.0,0.0,0.0,-100.0,0.6268147,0.94420666,0.24647224,0.036805555,0.2569842,0.4856567,0.32329646,0.43302068,0.52766603,0.73305106,0.802164,0.6765668,0.68815684,0.74612164,1.5621079,1.730168,0.86222583,0.9381554,1.0013796,1.036742,1.132999,0.9730181,1.2358962,1.2345449,1.1760757,1.2870122,1.2645825,1.1917714,1.1251405,1.1248676,0.08331281,0.008829793,83.333336,93.75,114.583336,135.41667,1.0081357,114.1744,2.3490133,25770.656,14.070903,289.08682,-0.7927937,0.11560766,0.8213124,26.909494,26.539896,4.5578675,15.77311,28.449858,8.399298,-11.683101,11.608287,12.633168,-8.778884,6.902968,-19.075525,14.236453,5.2557216
0.0,0.6422367,0.0,0.0,0.0,-100.0,0.6261139,0.94935733,0.23707032,0.056249995,0.22893511,0.4426184,0.30623648,0.38401806,0.48384777,0.7102997,0.78834224,0.7516804,0.7643629,0.74735135,1.5975779,1.7476888,0.82710147,0.8929333,0.96359205,0.9627356,1.0705996,0.96936387,1.1399181,1.1366727,1.172211,1.2568113,1.2365733,1.4613934,1.3017449,1.3386799,0.07648548,0.009305381,83.333336,93.75,114.583336,135.41667,0.8901751,119.776436,2.3451443,30740.547,12.955307,218.9206,-0.56141156,0.121148795,0.6358794,26.64779,26.505682,-0.64673257,17.983479,23.721392,8.032392,-10.237494,15.904729,14.379539,-7.6619,8.444343,-20.481977,11.621194,4.515673
0.0,0.6307385,0.0,0.0,0.0,-100.0,0.5994963,0.9481585,0.23184055,0.074999996,0.20589407,0.4082149,0.30822954,0.360466,0.47871268,0.7435522,0.78833014,0.7936812,0.81855774,0.72679824,1.594396,1.7435013,0.82960624,0.8839255,0.9298296,0.9256347,1.0342345,0.9655151,1.005772,1.0226315,1.106788,1.2154763,1.2057852,1.6190548,1.4173015,1.5202326,0.0851491,0.0072933673,72.916664,93.75,114.583336,156.25,0.56887656,112.501945,2.4390113,22162.172,12.788526,234.03981,-0.6323969,0.11450863,0.66882014,29.840288,26.82427,0.59063125,20.223425,23.544825,3.2430012,-9.146804,11.296417,13.416565,-8.142061,4.2932568,-16.356543,11.368497,6.0803437
0.0,0.61674374,0.0,0.0,0.0,-100.0,0.5525488,0.9185679,0.2214526,0.09027777,0.1926443,0.37953833,0.3116139,0.35412392,0.48842418,0.7601032,0.7768199,0.7996869,0.85425925,0.7046774,1.5495695,1.6941637,0.83336014,0.90338635,0.9179352,0.88890666,0.95596623,0.92367715,0.8618682,0.8983006,1.0150019,1.1544605,1.1725197,1.557201,1.38943,1.5451264,0.071842276,0.004302412,62.5,93.75,114.583336,145.83333,0.47420743,107.75943,2.3091004,16734.74,12.2168,236.62958,-0.5434934,0.110138424,0.6253299,31.13771,23.73735,0.047319334,19.376013,28.04481,3.0624084,-6.4902053,13.080142,9.650396,-4.471082,6.206024,-12.293233,9.86483,8.19908
0.0,0.59451336,0.0,0.0,0.0,-100.0,0.5565138,0.8809195,0.18765901,0.101388894,0.17968291,0.3426487,0.30265006,0.35954127,0.49214268,0.7251792,0.71957225,0.77699995,0.86563164,0.7010102,1.4924784,1.6293712,0.8459931,0.93013877,0.9233996,0.8752338,0.90473795,0.91306424,0.7774141,0.8248984,0.96899986,1.1388603,1.1815699,1.3370274,1.2639852,1.4316765,0.078040004,0.005449578,62.5,93.75,114.583336,177.08333,0.50022656,115.52051,2.4812067,31713.89,10.368278,178.05115,-0.42938185,0.11588205,0.39585552,28.733261,22.54547,2.299384,19.345772,28.259789,1.3608685,-10.347657,6.12227,8.841226,-6.3771834,3.7627995,-4.393225,12.390205,10.005344
0.0,0.58730626,0.0,0.0,0.0,-100.0,0.60073286,0.87997246,0.14229448,0.10694444,0.15853298,0.29108492,0.28311583,0.36711514,0.49646306,0.67793226,0.66586524,0.71035415,0.82104874,0.71713614,1.446436,1.5654215,0.8916023,0.9581862,0.9624961,0.8950052,0.94729394,0.999059,0.82401174,0.8379991,1.0014366,1.1838095,1.2969928,1.2455622,1.2643145,1.3710066,0.07988577,0.014142522,72.916664,135.41667,208.33333,437.5,0.6487756,249.69814,3.0951378,240139.19,7.8880353,116.65036,-0.24740194,0.21721883,0.21595357,21.787043,21.393929,1.5543324,16.469276,19.576338,-3.3028615,-18.285353,5.980313,18.330631,-6.9415145,12.434314,-10.57257,7.484405,7.3402915
0.0,0.5881827,0.0,0.0,0.0,-100.0,0.64775103,0.9443319,0.12517299,0.09930555,0.12940554,0.23109497,0.25796244,0.37009454,0.49208045,0.6812195,0.6692299,0.61527044,0.7190888,0.75694656,1.4089942,1.5106133,0.98799413,1.0039183,1.0333816,0.98139,1.081486,1.1464461,1.0710937,1.0054163,1.1090149,1.304559,1.559595,1.4559866,1.4828461,1.4875011,0.08443654,0.021295004,62.5,135.41667,229.16667,520.8333,0.6900203,283.46167,3.5008485,306237.1,5.5515976,46.391403,-0.14170918,0.24145542,0.04452647,17.061213,22.161179,3.1382554,13.10109,15.7604065,-9.746581,-24.08458,6.8054886,23.736383,-8.2675295,16.890532,-20.073858,4.001124,5.052054
0.0,0.6163818,0.0,0.0,0.0,-100.0,0.6545424,1.0393947,0.12798502,0.08194444,0.10455356,0.1849754,0.24717653,0.3736802,0.48213348,0.76163155,0.7587492,0.5117629,0.5785193,0.7814975,1.3591715,1.4542603,1.0982949,1.050731,1.1047903,1.1031759,1.2205013,1.2841462,1.4552757,1.2888087,1.2450088,1.402823,1.8600768,1.8792181,1.799991,1.6333108,0.07882825,0.023661854,62.5,125.0,229.16667,489.58334,0.6966776,278.3656,3.424373,306386.1,5.704405,47.109722,-0.17627518,0.23551339,0.048326667,17.061775,22.916872,4.8281054,10.464958,14.49126,-12.614803,-24.249975,15.353299,30.52167,-7.8284287,23.379242,-32.947483,0.62608784,1.5232826
0.0,0.6325687,0.0,0.0,0.0,-100.0,0.6400874,1.1087784,0.13872106,0.06736111,0.09103719,0.16912259,0.24856813,0.3674178,0.46267834,0.8827347,0.9093601,0.43213603,0.47222695,0.80195016,1.2934753,1.384974,1.1630279,1.0871334,1.1357995,1.1931888,1.2555526,1.305286,1.8220631,1.5488836,1.3584825,1.4556055,2.0320632,2.239241,2.020469,1.6957597,0.07813972,0.019961923,62.5,104.166664,166.66667,302.08334,0.73461676,200.0684,3.2442496,171939.45,6.438439,53.550766,-0.19062062,0.181585,0.056259427,18.167902,24.447891,5.3704205,10.531449,16.981256,-14.177638,-24.04053,16.72618,27.721237,-7.388654,21.313677,-33.90654,-4.813495,-2.0477235
0.0,0.64187413,0.0,0.0,0.0,-100.0,0.61908376,1.1158413,0.13996506,0.059722226,0.089651614,0.17314805,0.26115477,0.37068808,0.448903,0.9685035,1.0216048,0.397321,0.4207864,0.8021319,1.221387,1.3111925,1.154523,1.1055063,1.1270758,1.215271,1.2087306,1.2444409,2.002471,1.6576166,1.3987288,1.4670209,2.0257037,2.2987542,1.977985,1.6415719,0.09072701,0.01569026,62.5,93.75,135.41667,260.41666,0.76349545,170.99568,3.0210564,123098.65,7.4225426,71.35949,-0.21926753,0.1589068,0.07067572,19.523985,24.130798,6.8500466,10.089318,14.932338,-15.306244,-23.227411,16.508146,28.127436,-5.2291074,21.113054,-30.142069,-7.193332,2.8844764
0.0,0.64033645,0.0,0.0,0.0,-100.0,0.61121625,1.0822606,0.1417297,0.055555552,0.09182814,0.17662479,0.2800282,0.38151464,0.44574535,1.0076022,1.0803227,0.38262954,0.406785,0.7929395,1.1567209,1.2400275,1.1024585,1.1196369,1.1241622,1.2014656,1.1697149,1.1639936,1.9974389,1.5820755,1.3643507,1.4728203,1.9434986,2.125716,1.770717,1.5579582,0.09763325,0.013803337,52.083332,93.75,135.41667,291.66666,0.6081648,172.77277,3.096471,118679.62,7.3085213,72.14516,-0.19448729,0.16173571,0.09298846,19.798658,23.56212,8.072643,10.1669035,12.451421,-19.004166,-22.05819,11.537648,26.834284,-3.8437612,17.595848,-28.57907,-10.732517,4.097194
0.0,0.6408172,0.0,0.0,0.0,-100.0,0.5898308,1.0401949,0.14751942,0.05277778,0.09564277,0.17115812,0.3058983,0.40252927,0.44095376,0.9898963,1.0638465,0.39705753,0.41759554,0.7702236,1.097155,1.1823457,1.0458173,1.1375452,1.1411601,1.1929206,1.180806,1.1104474,1.8958305,1.4401783,1.2907625,1.4840258,1.862173,1.8790687,1.5371033,1.5129232,0.08637831,0.011371337,31.25,62.5,125.0,229.16667,0.435176,132.51398,2.8131955,67822.96,8.329131,89.19381,-0.2174064,0.12723847,0.11469821,21.221231,23.12531,8.82109,10.920955,11.946166,-15.338067,-18.41252,14.625947,23.823776,-7.1612,15.211909,-28.134735,-7.1118865,8.27368
0.0,0.64292336,0.0,0.0,0.0,-100.0,0.58608013,1.007484,0.13922207,0.054166663,0.098419785,0.15867257,0.3300408,0.42783332,0.43271208,0.96536785,1.0368754,0.42868665,0.44695652,0.73214227,1.0200156,1.1172999,1.0273896,1.163119,1.1805739,1.1969873,1.2268883,1.0840198,1.777393,1.3161126,1.2535161,1.437092,1.7656622,1.7102767,1.4012432,1.4592848,0.09800539,0.01152613,41.666668,104.166664,166.66667,270.83334,0.31419316,157.37904,3.0639107,77739.88,7.968823,81.88412,-0.18397087,0.15350585,0.12923153,21.375513,22.955103,8.778839,10.141736,8.256967,-17.13768,-17.115316,15.320923,19.461409,-11.525832,13.982829,-26.00119,-3.0500708,1.7156525
0.0,0.6391515,0.0,0.0,0.0,-100.0,0.5713583,0.98184586,0.11661446,0.057638887,0.09690831,0.15072942,0.3470684,0.44011703,0.41548935,0.9366104,1.0047708,0.48066893,0.5084758,0.6996958,0.92020774,1.0350915,1.0606403,1.1948719,1.2040108,1.1767267,1.2484983,1.0817446,1.6445376,1.240589,1.2675556,1.3639575,1.6216396,1.6050525,1.378377,1.4039569,0.088026166,0.011271655,52.083332,114.583336,197.91667,312.5,0.33062205,172.09883,3.2311344,88965.125,7.458528,70.5696,-0.13255592,0.16807874,0.11876478,21.603086,22.046907,6.8831334,8.477542,6.972946,-14.762569,-14.593617,19.87343,15.101474,-18.190933,12.425334,-22.291924,-0.13729517,-2.243416
0.0,0.62904185,0.0,0.0,0.0,-100.0,0.5738802,0.96456575,0.109724484,0.061805557,0.09419479,0.14804673,0.34449422,0.44481286,0.41600144,0.9113419,0.98057896,0.5570541,0.5978295,0.68318504,0.80356985,0.93206644,1.1387035,1.2227067,1.220697,1.1733847,1.2296259,1.0952948,1.5106355,1.2177154,1.2969654,1.2951993,1.4941465,1.5555848,1.3794082,1.3354654,0.10437717,0.011668601,52.083332,114.583336,197.91667,333.33334,0.25275528,173.64276,3.3076756,89409.93,7.2857933,67.538376,-0.1262754,0.1698425,0.10056915,22.122183,21.582108,7.085026,5.8512115,4.7488227,-17.59846,-7.4444866,19.170408,12.538628,-19.856016,15.347095,-17.893206,4.5381885,-1.7100468
0.0,0.6162849,0.0,0.0,0.0,-100.0,0.5730572,0.9592833,0.115109764,0.061805557,0.0917607,0.15013766,0.33281898,0.44291386,0.434023,0.8938311,0.96410125,0.633023,0.70334435,0.7011402,0.7090923,0.8394547,1.2346941,1.2376122,1.2286621,1.22344,1.1947987,1.0862441,1.3993589,1.2462376,1.3126348,1.2887565,1.4524692,1.523548,1.3372312,1.2800369,0.097761035,0.0111962445,52.083332,72.916664,187.5,291.66666,0.23552077,152.46214,3.140747,73973.38,7.7695923,79.074585,-0.15388818,0.1490143,0.09760684,23.171938,21.151789,7.034043,5.3303823,7.6653824,-16.055574,-2.8251827,20.156296,8.607914,-18.33711,15.805833,-16.221947,6.0401807,1.1153561
0.0,0.6129338,0.0,0.0,0.0,-100.0,0.57367104,0.95925593,0.117192246,0.06111111,0.09005779,0.1496913,0.31903708,0.442379,0.4590923,0.8660702,0.94618297,0.7246626,0.8136339,0.7433863,0.6511739,0.77677363,1.298837,1.2285355,1.2351717,1.3074313,1.1421307,1.0403982,1.3291355,1.3164366,1.2789555,1.3278127,1.478045,1.4769357,1.2366443,1.2620441,0.107033364,0.011043273,52.083332,104.166664,208.33333,312.5,0.34504402,182.52638,3.3223245,90376.29,7.147289,69.36704,-0.13440251,0.17898071,0.0984116,22.896164,20.16977,4.269401,2.1960642,5.8172607,-17.827238,-2.7815092,18.486849,2.2999485,-20.183363,15.639068,-14.031578,6.959339,4.882502
0.0,0.6135327,0.0,0.0,0.0,-100.0,0.59639525,0.9710919,0.11692199,0.06041667,0.084397055,0.14593671,0.31668028,0.4517727,0.48451403,0.8491861,0.93725187,0.81408596,0.93232924,0.80268365,0.63426393,0.7440393,1.2913302,1.2053508,1.2484934,1.3988365,1.1357192,0.993542,1.3239956,1.42653,1.2801822,1.4040381,1.5064234,1.408892,1.136088,1.2918286,0.12093502,0.011911693,93.75,156.25,229.16667,364.58334,0.3718536,219.24126,3.4358623,101227.59,6.485749,58.8166,-0.12116007,0.21719651,0.104006946,22.284365,18.61938,3.4374275,-4.349456,4.2987723,-15.392377,-6.1420274,16.915108,-6.3434377,-19.692469,11.396834,-15.21904,4.9011617,2.9020836
0.0,0.6240174,0.0,0.0,0.0,-100.0,0.608803,0.99107575,0.11481313,0.05902778,0.074447624,0.14542584,0.32702798,0.45342252,0.49114883,0.83003217,0.9237332,0.91326743,1.0393356,0.8749549,0.63375205,0.7151411,1.2349924,1.1883827,1.2616874,1.4518207,1.1988772,1.0303873,1.3472451,1.4937788,1.3323756,1.4984747,1.4700669,1.3543606,1.1174988,1.3663343,0.10718123,0.01273403,114.583336,177.08333,229.16667,354.16666,0.5093067,233.87556,3.4442146,105286.99,6.645418,59.06633,-0.11419126,0.23301315,0.12533851,21.483917,18.750265,4.4777884,-4.7354493,1.1205312,-9.969566,-2.361069,13.067593,-8.758962,-23.392334,6.6777043,-12.753026,2.7931118,-4.7281227
0.0,0.6407783,0.0,0.0,0.0,-100.0,0.6214201,1.0154668,0.12231189,0.06041667,0.065223016,0.15665215,0.34539175,0.4542357,0.49713448,0.8124809,0.9138954,0.9821022,1.1109825,0.94912213,0.63666505,0.69100446,1.1810101,1.1943494,1.2875792,1.4947208,1.3091478,1.1446967,1.3501173,1.4947686,1.4279767,1.5492965,1.4068807,1.3443912,1.1715728,1.4307388,0.111443855,0.013204571,135.41667,166.66667,218.75,322.91666,0.4317585,222.69865,3.3346627,86376.24,7.3378983,70.013405,-0.13100094,0.22468698,0.12231185,22.476128,19.039902,6.0296082,-1.3875707,1.431601,-9.08179,-2.6364882,11.009486,-9.266064,-22.955896,6.2455754,-14.5700655,2.4583263,-10.031056
0.0,0.6609627,0.0,0.0,0.0,-100.0,0.6260602,1.0321802,0.12847124,0.059027776,0.06605612,0.18802781,0.37238827,0.45390046,0.48950613,0.7793436,0.88536257,1.0181036,1.1388472,1.0288671,0.65126234,0.68639153,1.1719712,1.2191161,1.3001882,1.4854145,1.388476,1.2641903,1.3129613,1.4470619,1.5046893,1.5105869,1.3611927,1.3695551,1.269205,1.4740182,0.09918571,0.013151289,104.166664,145.83333,197.91667,250.0,0.573198,188.6024,3.2302096,64322.547,8.5096445,92.85431,-0.19477455,0.19158143,0.18527718,23.931513,21.286966,5.8006225,5.254808,7.079418,-5.171446,-3.0599906,13.369698,-8.375958,-27.771841,8.254041,-14.559639,3.0043728,-9.989281
0.0,0.668159,0.0,0.0,0.0,-100.0,0.613554,1.0251222,0.12543945,0.05902778,0.072800584,0.2140084,0.3969694,0.47365046,0.48438975,0.74457675,0.85502595,1.008631,1.1336282,1.0647718,0.6719696,0.70449847,1.1833177,1.2203492,1.2733179,1.389588,1.3598684,1.2841219,1.2481188,1.3787628,1.4958304,1.3913999,1.3398691,1.4135631,1.3536749,1.4964708,0.14330392,0.011292691,125.0,177.08333,218.75,281.25,0.5639977,205.47395,3.2545578,61877.566,8.689875,97.944084,-0.18274057,0.21097036,0.22937252,24.898668,22.640833,2.538383,2.8068764,6.04995,-8.724782,-9.209554,13.918933,-9.468871,-28.668625,9.997474,-16.145773,5.568621,-5.64328
0.0,0.6650068,0.0,0.0,0.0,-100.0,0.6284711,1.0062826,0.12767935,0.059027776,0.08146555,0.22309358,0.4240388,0.5202411,0.48548353,0.7297857,0.835725,0.9974821,1.1345134,1.03785,0.69862396,0.72952396,1.1571556,1.1673597,1.196476,1.2534736,1.25222,1.204402,1.2341233,1.3941483,1.4676751,1.2502197,1.3126419,1.4245788,1.4080257,1.5430179,0.17072076,0.011653091,135.41667,187.5,218.75,260.41666,0.5712885,200.4858,3.1806724,54009.12,9.262411,109.44207,-0.22496282,0.20698988,0.32438645,25.413658,25.8286,3.4008548,-0.19435187,5.321966,-5.037519,-12.27035,17.53302,-13.513444,-29.314926,9.683774,-18.806894,9.751711,-2.4623044
0.0,0.6561375,0.0,0.0,0.0,-100.0,0.60215527,0.97877616,0.1249032,0.05972222,0.08602127,0.20926028,0.44060227,0.56470436,0.5012536,0.7345274,0.8294664,1.0047531,1.1417934,0.9473736,0.70485497,0.7297848,1.0785408,1.0625527,1.089887,1.1498117,1.1543393,1.1026734,1.2727929,1.4205974,1.4485044,1.159022,1.2480527,1.3778864,1.4009647,1.5881559,0.1806016,0.009294174,166.66667,197.91667,229.16667,291.66666,0.46682093,218.24706,3.1914513,54070.293,8.886227,102.76766,-0.17384546,0.22691047,0.30909356,25.823462,25.188513,4.13835,-5.273539,1.1719619,-6.5316606,-13.928802,16.964037,-14.409133,-24.632227,6.495073,-17.059334,11.806645,0.27205214
0.0,0.6641149,0.0,0.0,0.0,-100.0,0.5969162,0.95580214,0.120392494,0.063194446,0.08342389,0.18668772,0.43693843,0.5848888,0.53064626,0.7522499,0.8369961,1.0116369,1.1453387,0.84120375,0.7103998,0.73639446,0.9858022,0.95782226,1.0025756,1.140129,1.0993387,1.0487304,1.325458,1.4632273,1.4943333,1.1107134,1.1680208,1.274848,1.35156,1.5714916,0.16515082,0.009395656,166.66667,197.91667,229.16667,322.91666,0.36370263,232.40114,3.2836132,62542.426,7.9736977,84.733925,-0.15160686,0.24054487,0.26830053,25.664331,22.74748,4.12558,-7.5573716,3.1448224,-7.608622,-16.19404,18.691866,-13.560824,-22.651316,5.3816166,-20.330814,14.031746,1.1854376
